ip,date,time,zone,cik,accession,extention,code,size,idx,norefer,noagent,find,crawler,browser
129.250.150.jdd,2006-03-26,12:40:22,500.0,1315392.0,0001209191-05-040891,xslF345X02/biv11469_biv1tbg.xml,200.0,15855.0,0.0,1.0,0.0,0.0,0.0,win
129.250.150.jdd,2006-03-26,12:40:22,500.0,1315392.0,0001315392-05-000001,xslF345X02/primary_doc.xml,200.0,11523.0,0.0,1.0,0.0,0.0,0.0,win
129.250.150.jdd,2006-03-26,12:41:27,500.0,1280761.0,0001181431-04-011357,xslF345X02/rrd34114.xml,200.0,11608.0,0.0,1.0,0.0,0.0,0.0,win
129.250.150.jdd,2006-03-26,12:42:52,500.0,1044645.0,0001116502-05-000492,xslF345X02/marengere-m_ex.xml,200.0,18649.0,0.0,1.0,0.0,0.0,0.0,win
129.250.150.jdd,2006-03-26,12:43:35,500.0,1185213.0,0000732717-05-000203,xslF345X02/doc4.xml,200.0,18262.0,0.0,1.0,0.0,0.0,1.0,
129.250.150.jdd,2006-03-26,12:44:57,500.0,1262218.0,0001144204-04-006533,xslF345X02/v03284_picoex.xml,200.0,17945.0,0.0,1.0,0.0,0.0,0.0,fox
129.250.150.jdd,2006-03-26,12:45:40,500.0,1238423.0,0001209191-06-019036,xslF345X02/doc4.xml,200.0,17584.0,0.0,1.0,0.0,0.0,0.0,win
129.250.150.jdd,2006-03-26,12:47:08,500.0,1033801.0,0001005794-05-000375,xslF345X02/primary_doc.xml,200.0,15837.0,0.0,1.0,0.0,0.0,0.0,win
129.250.150.jdd,2006-03-26,12:47:24,500.0,1182773.0,0000711404-03-000080,xslF345X02/doc4.xml,200.0,17741.0,0.0,1.0,0.0,0.0,1.0,
129.250.150.jdd,2006-03-26,12:48:47,500.0,1199181.0,0001140361-03-003828,xslF345X02/doc1.xml,200.0,15712.0,0.0,1.0,0.0,0.0,1.0,
129.250.150.jdd,2006-03-26,12:54:40,500.0,946529.0,0000946529-04-000007,xslF345X02/primary_doc.xml,200.0,16179.0,0.0,1.0,0.0,0.0,0.0,win
129.250.150.jdd,2006-03-26,12:56:20,500.0,1156317.0,0000055080-04-000021,xslF345X02/edgar.xml,200.0,19796.0,0.0,1.0,0.0,0.0,1.0,
129.250.150.jdd,2006-03-26,13:01:53,500.0,1181971.0,0001181971-05-000002,xslF345X02/primary_doc.xml,200.0,11799.0,0.0,1.0,0.0,0.0,0.0,win
129.250.150.jdd,2006-03-26,13:03:38,500.0,1190128.0,0000885725-04-000137,xslF345X02/edgar.xml,200.0,40929.0,0.0,1.0,0.0,0.0,1.0,
129.250.150.jdd,2006-03-26,13:05:40,500.0,1181284.0,0000913782-05-000134,xslF345X02/edgar.xml,200.0,15887.0,0.0,1.0,0.0,0.0,0.0,win
129.250.150.jdd,2006-03-26,13:16:16,500.0,1344031.0,0001326126-05-000003,xslF345X02/primary_doc.xml,200.0,11673.0,0.0,1.0,0.0,0.0,1.0,
129.250.150.jdd,2006-03-26,13:18:09,500.0,1168789.0,0000711377-05-000030,xslF345X02/primary_doc.xml,200.0,17093.0,0.0,1.0,0.0,0.0,1.0,
129.250.150.jdd,2006-03-26,13:19:09,500.0,1128481.0,0001140361-03-003706,xslF345X02/doc1.xml,200.0,18342.0,0.0,1.0,0.0,0.0,1.0,
129.250.150.jdd,2006-03-26,13:20:43,500.0,1319474.0,0001013816-05-000363,xslF345X02/form4_jerd-72605ex.xml,200.0,19376.0,0.0,1.0,0.0,0.0,1.0,
129.250.150.jdd,2006-03-26,13:21:26,500.0,1188445.0,0000898080-05-000270,xslF345X02/edgar1062_06833form4ex.xml,200.0,15534.0,0.0,1.0,0.0,0.0,0.0,win
129.250.150.jdd,2006-03-26,13:21:27,500.0,1188445.0,0001176721-03-000078,xslF345/primary_doc.xml,200.0,20464.0,0.0,1.0,0.0,0.0,0.0,win
129.250.150.jdd,2006-03-26,13:22:53,500.0,1318758.0,0001209191-05-023526,xslF345X02/doc4.xml,200.0,15336.0,0.0,1.0,0.0,0.0,0.0,win
129.250.150.jdd,2006-03-26,13:22:54,500.0,1201241.0,0001193833-05-000018,xslF345X02/edgar.xml,200.0,27310.0,0.0,1.0,0.0,0.0,0.0,win
129.250.150.jdd,2006-03-26,13:25:27,500.0,1272229.0,0001179110-04-022834,xslF345X02/edgar.xml,200.0,15818.0,0.0,1.0,0.0,0.0,0.0,win
129.250.150.jdd,2006-03-26,13:25:29,500.0,1193179.0,0000032198-03-000021,xslF345X02/primary_doc.xml,200.0,16256.0,0.0,1.0,0.0,0.0,0.0,win
129.250.150.jdd,2006-03-26,13:25:30,500.0,1193179.0,0000032198-04-000010,xslF345X02/primary_doc.xml,200.0,18867.0,0.0,1.0,0.0,0.0,0.0,win
129.250.150.jdd,2006-03-26,13:27:37,500.0,1199344.0,0000034088-05-000127,xslF345X02/primary_doc.xml,200.0,20430.0,0.0,1.0,0.0,0.0,1.0,
129.250.150.jdd,2006-03-26,13:30:45,500.0,1317179.0,0001181431-05-020631,xslF345X02/rrd74500.xml,200.0,17476.0,0.0,1.0,0.0,0.0,0.0,win
129.250.150.jdd,2006-03-26,13:33:16,500.0,1248842.0,0000912908-05-000047,xslF345X02/ral137.xml,200.0,16601.0,0.0,1.0,0.0,0.0,0.0,win
129.250.150.jdd,2006-03-26,13:35:49,500.0,1209131.0,0000713676-03-000260,xslF345X02/doc4.xml,200.0,15983.0,0.0,1.0,0.0,0.0,0.0,win
129.250.150.jdd,2006-03-26,13:38:30,500.0,1228619.0,0000899715-06-000004,xslF345X02/edgardoc.xml,200.0,15660.0,0.0,1.0,0.0,0.0,0.0,win
129.250.150.jdd,2006-03-26,13:38:38,500.0,1228619.0,0000899715-06-000004,xslF345X02/edgardoc.xml,200.0,15660.0,0.0,1.0,0.0,0.0,0.0,win
129.250.150.jdd,2006-03-26,13:40:05,500.0,1194340.0,0001209191-04-014558,xslF345X02/bod13284_bod1rdn.xml,200.0,15873.0,0.0,1.0,0.0,0.0,1.0,
129.250.150.jdd,2006-03-26,13:41:23,500.0,1349793.0,0001349793-06-000001,xslF345X02/primary_doc.xml,200.0,11756.0,0.0,1.0,0.0,0.0,0.0,win
129.250.150.jdd,2006-03-26,13:44:41,500.0,1244148.0,0001181431-04-044131,xslF345X02/rrd52855.xml,200.0,20331.0,0.0,1.0,0.0,0.0,0.0,win
129.250.150.jdd,2006-03-26,13:44:56,500.0,1008314.0,0000790715-05-000030,xslF345X02/primary_doc.xml,200.0,15747.0,0.0,1.0,0.0,0.0,0.0,win
129.250.150.jdd,2006-03-26,13:46:40,500.0,1245641.0,0001050167-05-000028,xslF345X02/edgar.xml,200.0,15726.0,0.0,1.0,0.0,0.0,1.0,
129.250.150.jdd,2006-03-26,13:47:36,500.0,1217153.0,0001217153-03-000001,xslF345X02/primary_doc.xml,200.0,15128.0,0.0,1.0,0.0,0.0,0.0,win
129.250.150.jdd,2006-03-26,13:50:26,500.0,1194764.0,0001209191-06-006088,xslF345X02/bod32085_bod3jor2.xml,200.0,32058.0,0.0,1.0,0.0,0.0,1.0,
129.250.150.jdd,2006-03-26,13:51:31,500.0,1183326.0,0001183326-05-000002,xslF345X02/primary_doc.xml,200.0,15489.0,0.0,1.0,0.0,0.0,0.0,win
129.250.150.jdd,2006-03-26,13:54:32,500.0,1184653.0,0001181431-05-023590,xslF345X02/rrd76525.xml,200.0,15667.0,0.0,1.0,0.0,0.0,0.0,win
129.250.150.jdd,2006-03-26,13:54:38,500.0,1184653.0,0001181431-05-023590,xslF345X02/rrd76525.xml,200.0,15667.0,0.0,1.0,0.0,0.0,0.0,win
129.250.150.jdd,2006-03-26,13:55:33,500.0,1255182.0,0001255182-05-000001,xslF345X02/primary_doc.xml,200.0,15475.0,0.0,1.0,0.0,0.0,0.0,win
129.250.150.jdd,2006-03-26,13:55:51,500.0,1214217.0,0001214221-03-000004,xslF345X02/primary_doc.xml,200.0,23816.0,0.0,1.0,0.0,0.0,1.0,
129.250.150.jdd,2006-03-26,13:58:08,500.0,1253031.0,0000790703-05-000030,xslF345X02/edgardoc.xml,200.0,16142.0,0.0,1.0,0.0,0.0,0.0,win
129.250.150.jdd,2006-03-26,14:04:07,500.0,1327189.0,0001327189-05-000001,xslF345X02/primary_doc.xml,200.0,11751.0,0.0,1.0,0.0,0.0,0.0,win
129.250.150.jdd,2006-03-26,14:05:34,500.0,1208243.0,0000230557-03-000040,xslF345X01/c0001208243d20030702f4f.xml,200.0,15553.0,0.0,1.0,0.0,0.0,0.0,win
129.250.150.jdd,2006-03-26,14:05:34,500.0,1208243.0,0000230557-05-000111,xslF345X02/c0001208243d20051005f4f.xml,200.0,16299.0,0.0,1.0,0.0,0.0,0.0,win
129.250.150.jdd,2006-03-26,14:08:11,500.0,1016652.0,0001031296-03-000249,xslF345X02/c0001016652d20031010f4af.xml,200.0,16651.0,0.0,1.0,0.0,0.0,1.0,
129.250.150.jdd,2006-03-26,14:11:43,500.0,1262968.0,0001209191-03-021127,xslF345X02/doc3.xml,200.0,12535.0,0.0,1.0,0.0,0.0,0.0,win
129.250.150.jdd,2006-03-26,14:11:53,500.0,1320031.0,0001144204-05-020051,xslF345X02/v020711_ex.xml,200.0,15588.0,0.0,1.0,0.0,0.0,0.0,win
129.250.150.jdd,2006-03-26,14:13:34,500.0,1283575.0,0000095052-05-000005,xslF345X02/primary_doc.xml,200.0,15390.0,0.0,1.0,0.0,0.0,0.0,mie
129.250.150.jdd,2006-03-26,14:14:39,500.0,1290298.0,0001290298-04-000003,xslF345X02/primary_doc.xml,200.0,12436.0,0.0,1.0,0.0,0.0,0.0,win
129.250.150.jdd,2006-03-26,14:17:00,500.0,1263220.0,0001140361-03-003312,xslF345X02/doc1.xml,200.0,15339.0,0.0,1.0,0.0,0.0,1.0,
129.250.150.jdd,2006-03-26,14:17:39,500.0,1290298.0,0001290298-04-000003,xslF345X02/primary_doc.xml,200.0,12436.0,0.0,1.0,0.0,0.0,0.0,win
129.250.150.jdd,2006-03-26,14:22:20,500.0,789019.0,0001193096-06-000005,xslF345X02/edgar.xml,200.0,18118.0,0.0,1.0,0.0,0.0,0.0,win
129.250.150.jdd,2006-03-26,14:23:40,500.0,1317811.0,0001209191-05-011087,xslF345X02/bny05981_tmt.xml,200.0,14296.0,0.0,1.0,0.0,0.0,0.0,win
129.250.150.jdd,2006-03-26,14:26:51,500.0,1219682.0,0001219684-06-000030,xslF345X02/edgardoc.xml,200.0,63590.0,0.0,1.0,0.0,0.0,1.0,
129.250.150.jdd,2006-03-26,14:28:11,500.0,1011326.0,0001140361-03-003708,xslF345X02/doc1.xml,200.0,15746.0,0.0,1.0,0.0,0.0,1.0,
129.250.150.jdd,2006-03-26,14:28:14,500.0,1204765.0,0000813920-05-000025,xslF345X02/edgar.xml,200.0,20490.0,0.0,1.0,0.0,0.0,0.0,win
129.250.150.jdd,2006-03-26,14:30:02,500.0,1349369.0,0001349369-06-000002,xslF345X02/primary_doc.xml,200.0,11493.0,0.0,1.0,0.0,0.0,0.0,win
129.250.150.jdd,2006-03-26,14:36:54,500.0,1213103.0,0001020229-04-000013,xslF345X02/primary_doc.xml,200.0,22735.0,0.0,1.0,0.0,0.0,0.0,win
129.250.150.jdd,2006-03-26,14:38:29,500.0,1325398.0,0000019731-05-000049,xslF345X02/edgar.xml,200.0,12952.0,0.0,1.0,0.0,0.0,0.0,win
129.250.150.jdd,2006-03-26,14:38:41,500.0,1246126.0,0001209191-03-028097,xslF345X02/doc4.xml,200.0,15273.0,0.0,1.0,0.0,0.0,1.0,
129.250.150.jdd,2006-03-26,14:38:48,500.0,1207269.0,0001116502-05-001130,xslF345X02/riley_ex.xml,200.0,15827.0,0.0,1.0,0.0,0.0,1.0,
129.250.150.jdd,2006-03-26,14:40:57,500.0,1211588.0,0001210985-05-000018,xslF345X02/primary_doc.xml,200.0,14701.0,0.0,1.0,0.0,0.0,0.0,win
129.250.150.jdd,2006-03-26,14:43:16,500.0,1335121.0,0001209191-05-054242,xslF345X02/doc3.xml,200.0,18094.0,0.0,1.0,0.0,0.0,0.0,win
129.250.150.jdd,2006-03-26,14:44:01,500.0,1054506.0,0000905608-05-000031,xslF345X02/primary_doc.xml,200.0,29054.0,0.0,1.0,0.0,0.0,0.0,fox
129.250.150.jdd,2006-03-26,14:45:45,500.0,1133200.0,0001133200-06-000003,xslF345X02/primary_doc.xml,200.0,19236.0,0.0,1.0,0.0,0.0,0.0,rim
129.250.150.jdd,2006-03-26,14:47:12,500.0,1057774.0,0001209191-03-018255,xslF345X02/doc4.xml,200.0,17248.0,0.0,1.0,0.0,0.0,1.0,
129.250.150.jdd,2006-03-26,14:50:34,500.0,1180740.0,0000943374-04-000017,xslF345X02/primary_doc.xml,200.0,12664.0,0.0,1.0,0.0,0.0,1.0,
129.250.150.jdd,2006-03-26,14:52:09,500.0,1219931.0,0001181431-03-037925,xslF345X02/rrd26413.xml,200.0,11797.0,0.0,1.0,0.0,0.0,0.0,win
129.250.150.jdd,2006-03-26,14:58:20,500.0,1230513.0,0001140361-03-001835,xslF345X01/doc1.xml,200.0,15757.0,0.0,1.0,0.0,0.0,1.0,
129.250.150.jdd,2006-03-26,14:58:29,500.0,1281112.0,0001144204-05-014528,xslF345X02/v017780_ex.xml,200.0,24916.0,0.0,1.0,0.0,0.0,0.0,win
129.250.150.jdd,2006-03-26,15:02:04,500.0,1242999.0,0001209191-05-010792,xslF345X02/bmi93365_bmi01bs.xml,200.0,21513.0,0.0,1.0,0.0,0.0,0.0,win
129.250.150.jdd,2006-03-26,15:02:04,500.0,1241055.0,0001209191-05-010793,xslF345X02/bmi93365_bmi01ms.xml,200.0,21511.0,0.0,1.0,0.0,0.0,0.0,win
129.250.150.jdd,2006-03-26,15:02:07,500.0,1241055.0,0001209191-05-052978,xslF345X02/doc4.xml,200.0,40919.0,0.0,1.0,0.0,0.0,0.0,win
129.250.150.jdd,2006-03-26,15:02:10,500.0,1174866.0,0001144204-05-014215,xslF345X02/v017665_ex.xml,200.0,21578.0,0.0,1.0,0.0,0.0,0.0,win
129.250.150.jdd,2006-03-26,15:04:12,500.0,1228922.0,0001209191-05-042666,xslF345X02/bod28103_bod1jdd.xml,200.0,17426.0,0.0,1.0,0.0,0.0,0.0,win
129.250.150.jdd,2006-03-26,15:05:02,500.0,1208658.0,0001181431-04-031072,xslF345X02/rrd45436.xml,200.0,16194.0,0.0,1.0,0.0,0.0,0.0,mie
129.250.150.jdd,2006-03-26,15:07:31,500.0,1279115.0,0000749251-04-000079,xslF345X02/edgardoc.xml,200.0,15940.0,0.0,1.0,0.0,0.0,0.0,win
129.250.150.jdd,2006-03-26,15:08:58,500.0,1221227.0,0000858558-05-000095,xslF345X02/form4050906_ex.xml,200.0,15662.0,0.0,1.0,0.0,0.0,1.0,
129.250.150.jdd,2006-03-26,15:09:21,500.0,1220242.0,0001209191-05-019574,xslF345X02/doc4.xml,200.0,28007.0,0.0,1.0,0.0,0.0,1.0,
129.250.150.jdd,2006-03-26,15:09:36,500.0,1304195.0,0001181431-04-044939,xslF345X02/rrd53043.xml,200.0,12502.0,0.0,1.0,0.0,0.0,0.0,win
129.250.150.jdd,2006-03-26,15:10:10,500.0,1249442.0,0000106926-04-000085,xslF345X02/edgar.xml,200.0,31502.0,0.0,1.0,0.0,0.0,1.0,
129.250.150.jdd,2006-03-26,15:12:10,500.0,1185602.0,0000067347-05-000129,xslF345X02/primary_doc.xml,200.0,16094.0,0.0,1.0,0.0,0.0,0.0,mie
129.250.150.jdd,2006-03-26,15:12:23,500.0,1326609.0,0000795551-05-000023,xslF345X02/edgar.xml,200.0,16877.0,0.0,1.0,0.0,0.0,0.0,win
129.250.150.jdd,2006-03-26,15:12:25,500.0,1213033.0,0000795551-05-000030,xslF345X02/edgar.xml,200.0,15694.0,0.0,1.0,0.0,0.0,0.0,win
129.250.150.jdd,2006-03-26,15:12:26,500.0,1283224.0,0000795551-05-000012,xslF345X02/edgar.xml,200.0,16338.0,0.0,1.0,0.0,0.0,0.0,win
129.250.150.jdd,2006-03-26,15:12:26,500.0,1060868.0,0000795551-05-000038,xslF345X02/edgar.xml,200.0,15303.0,0.0,1.0,0.0,0.0,0.0,win
129.250.150.jdd,2006-03-26,15:12:28,500.0,1283207.0,0000795551-04-000060,xslF345X02/edgar.xml,200.0,16430.0,0.0,1.0,0.0,0.0,0.0,win
129.250.150.jdd,2006-03-26,15:12:28,500.0,1283224.0,0000795551-04-000057,xslF345X02/edgar.xml,200.0,16382.0,0.0,1.0,0.0,0.0,0.0,win
129.250.150.jdd,2006-03-26,15:12:29,500.0,1283207.0,0000795551-04-000006,xslF345X02/edgar.xml,200.0,14025.0,0.0,1.0,0.0,0.0,0.0,win
129.250.150.jdd,2006-03-26,15:12:32,500.0,1213035.0,0000795551-05-000006,xslF345X02/edgar.xml,200.0,16352.0,0.0,1.0,0.0,0.0,0.0,win
129.250.150.jdd,2006-03-26,15:12:33,500.0,1213029.0,0000795551-05-000026,xslF345X02/edgar.xml,200.0,15705.0,0.0,1.0,0.0,0.0,0.0,win
129.250.150.jdd,2006-03-26,15:12:34,500.0,1326609.0,0000795551-05-000022,xslF345X02/edgar.xml,200.0,13065.0,0.0,1.0,0.0,0.0,0.0,win
129.250.150.jdd,2006-03-26,15:12:37,500.0,1183377.0,0000795551-04-000069,xslF345X02/edgar.xml,200.0,15414.0,0.0,1.0,0.0,0.0,0.0,win
129.250.150.jdd,2006-03-26,15:12:37,500.0,1060868.0,0000795551-05-000004,xslF345X02/edgar.xml,200.0,15239.0,0.0,1.0,0.0,0.0,0.0,win
129.250.150.jdd,2006-03-26,15:12:39,500.0,1213034.0,0000795551-04-000027,xslF345X02/edgar.xml,200.0,15910.0,0.0,1.0,0.0,0.0,0.0,win
129.250.150.jdd,2006-03-26,15:12:40,500.0,1213033.0,0000795551-04-000073,xslF345X02/edgar.xml,200.0,15405.0,0.0,1.0,0.0,0.0,0.0,win
129.250.150.jdd,2006-03-26,15:12:41,500.0,1213033.0,0000795551-03-000039,xslF345X02/edgar.xml,200.0,15409.0,0.0,1.0,0.0,0.0,0.0,win
129.250.150.jdd,2006-03-26,15:12:45,500.0,1060868.0,0000795551-03-000041,xslF345X02/edgar.xml,200.0,15464.0,0.0,1.0,0.0,0.0,0.0,win
129.250.150.jdd,2006-03-26,15:12:47,500.0,1213031.0,0000795551-04-000025,xslF345X02/edgar.xml,200.0,15922.0,0.0,1.0,0.0,0.0,0.0,win
129.250.150.jdd,2006-03-26,15:12:53,500.0,1308601.0,0001140361-04-006386,xslF345X02/doc1.xml,200.0,11728.0,0.0,1.0,0.0,0.0,1.0,
129.250.150.jdd,2006-03-26,15:14:41,500.0,1347923.0,0001347927-05-000003,xslF345X02/primary_doc.xml,200.0,11553.0,0.0,1.0,0.0,0.0,0.0,win
129.250.150.jdd,2006-03-26,15:20:58,500.0,1160077.0,0001316743-05-000080,xslF345X02/edgar.xml,200.0,17918.0,0.0,1.0,0.0,0.0,0.0,win
129.250.150.jdd,2006-03-26,15:22:01,500.0,1183026.0,0001183026-04-000011,xslF345X02/primary_doc.xml,200.0,19143.0,0.0,1.0,0.0,0.0,1.0,
129.250.150.jdd,2006-03-26,15:22:47,500.0,1253514.0,0000990592-03-000003,xslF345X02/primary_doc.xml,200.0,16009.0,0.0,1.0,0.0,0.0,0.0,win
129.250.150.jdd,2006-03-26,15:22:51,500.0,1247705.0,0000990592-03-000005,xslF345X02/primary_doc.xml,200.0,16014.0,0.0,1.0,0.0,0.0,0.0,win
129.250.150.jdd,2006-03-26,15:23:03,500.0,1160077.0,0001316743-06-000036,xslF345X02/edgar.xml,200.0,18930.0,0.0,1.0,0.0,0.0,0.0,win
129.250.150.jdd,2006-03-26,15:23:49,500.0,1236840.0,0001181431-04-054999,xslF345X02/rrd59251.xml,200.0,17324.0,0.0,1.0,0.0,0.0,0.0,win
129.250.150.jdd,2006-03-26,15:29:38,500.0,924116.0,0001177497-05-000082,xslF345X02/form4_jferraro-051050ex.xml,200.0,18652.0,0.0,1.0,0.0,0.0,0.0,win
129.250.150.jdd,2006-03-26,15:29:44,500.0,924119.0,0001177497-05-000084,xslF345X02/form4_rlerman-051050ex.xml,200.0,20673.0,0.0,1.0,0.0,0.0,0.0,win
129.250.150.jdd,2006-03-26,15:37:47,500.0,948904.0,0001104659-05-017898,xslF345X02/a4.xml,200.0,16069.0,0.0,1.0,0.0,0.0,0.0,win
129.250.150.jdd,2006-03-26,15:38:52,500.0,1014314.0,0000922475-03-000062,xslF345X02/edgar.xml,200.0,41409.0,0.0,1.0,0.0,0.0,1.0,
129.250.150.jdd,2006-03-26,15:39:05,500.0,1267075.0,0001356774-06-000001,xslF345X02/primary_doc.xml,200.0,19924.0,0.0,1.0,0.0,0.0,0.0,mie
129.250.150.jdd,2006-03-26,15:40:43,500.0,1106480.0,0001012131-03-000036,xslF345X02/edgardoc.xml,200.0,15469.0,0.0,1.0,0.0,0.0,0.0,win
129.250.150.jdd,2006-03-26,15:43:27,500.0,1317958.0,0001144204-05-005151,xslF345X02/v012789_ex.xml,200.0,16015.0,0.0,1.0,0.0,0.0,0.0,win
129.250.150.jdd,2006-03-26,15:44:21,500.0,1210586.0,0001015325-05-000346,xslF345X02/primary_doc.xml,200.0,16203.0,0.0,1.0,0.0,0.0,0.0,mac
129.250.150.jdd,2006-03-26,15:44:42,500.0,1207150.0,0001140361-04-006704,xslF345X02/doc1.xml,200.0,16884.0,0.0,1.0,0.0,0.0,1.0,
129.250.150.jdd,2006-03-26,15:45:38,500.0,1198832.0,0000895665-05-000079,xslF345X02/edgardoc.xml,200.0,15821.0,0.0,1.0,0.0,0.0,0.0,win
129.250.150.jdd,2006-03-26,15:46:26,500.0,1198832.0,0000895665-05-000079,xslF345X02/edgardoc.xml,200.0,15821.0,0.0,1.0,0.0,0.0,0.0,win
129.250.150.jdd,2006-03-26,15:48:17,500.0,1114331.0,0000895665-03-000016,xslF345X02/edgardoc.xml,200.0,15133.0,0.0,1.0,0.0,0.0,0.0,win
129.250.150.jdd,2006-03-26,15:52:06,500.0,1224803.0,0001224803-03-000001,xslF345/primary_doc.xml,200.0,15007.0,0.0,1.0,0.0,0.0,1.0,
129.250.150.jdd,2006-03-26,15:55:03,500.0,1214679.0,0001181431-05-035328,xslF345X02/rrd82709.xml,200.0,15792.0,0.0,1.0,0.0,0.0,0.0,win
129.250.150.jdd,2006-03-26,15:55:04,500.0,1186967.0,0001181431-04-059125,xslF345X02/rrd61239.xml,200.0,14500.0,0.0,1.0,0.0,0.0,0.0,win
129.250.150.jdd,2006-03-26,15:55:04,500.0,1186967.0,0001181431-05-048221,xslF345X02/rrd90156.xml,200.0,18879.0,0.0,1.0,0.0,0.0,0.0,win
129.250.150.jdd,2006-03-26,15:55:04,500.0,1041118.0,0001181431-05-035326,xslF345X02/rrd82710.xml,200.0,15808.0,0.0,1.0,0.0,0.0,0.0,win
129.250.150.jdd,2006-03-26,15:55:05,500.0,1209876.0,0001181431-04-059115,xslF345X02/rrd61485.xml,200.0,14580.0,0.0,1.0,0.0,0.0,0.0,win
129.250.150.jdd,2006-03-26,15:55:05,500.0,1310812.0,0001181431-05-049383,xslF345X02/rrd90791.xml,200.0,15512.0,0.0,1.0,0.0,0.0,0.0,win
129.250.150.jdd,2006-03-26,15:55:05,500.0,1309991.0,0001181431-05-049384,xslF345X02/rrd90783.xml,200.0,17294.0,0.0,1.0,0.0,0.0,0.0,win
129.250.150.jdd,2006-03-26,15:55:05,500.0,1292166.0,0001145443-05-001426,xslF345X02/d17280_ex.xml,200.0,15816.0,0.0,1.0,0.0,0.0,0.0,win
129.250.150.jdd,2006-03-26,15:55:09,500.0,1292166.0,0001181431-04-060077,xslF345X02/rrd61720.xml,200.0,28130.0,0.0,1.0,0.0,0.0,0.0,win
129.250.150.jdd,2006-03-26,15:55:10,500.0,1245733.0,0001144204-04-022737,xslF345X02/v010403_ex.xml,200.0,30008.0,0.0,1.0,0.0,0.0,0.0,win
129.250.150.jdd,2006-03-26,15:55:10,500.0,1292166.0,0001181431-04-059123,xslF345X02/rrd61243.xml,200.0,19566.0,0.0,1.0,0.0,0.0,0.0,win
129.250.150.jdd,2006-03-26,15:55:10,500.0,1208636.0,0001144204-04-022735,xslF345X02/v010405_ex.xml,200.0,46481.0,0.0,1.0,0.0,0.0,0.0,win
129.250.150.jdd,2006-03-26,15:57:39,500.0,1196347.0,0001209191-04-057008,xslF345X02/doc4a.xml,200.0,17811.0,0.0,1.0,0.0,0.0,0.0,win
129.250.150.jdd,2006-03-26,15:59:08,500.0,900549.0,0001161628-05-000003,xslF345X02/edgar.xml,200.0,24957.0,0.0,1.0,0.0,0.0,0.0,mie
129.250.150.jdd,2006-03-26,16:00:06,500.0,1193557.0,0001209191-04-019530,xslF345X02/boc84265_01rjs.xml,200.0,15529.0,0.0,1.0,0.0,0.0,1.0,
129.250.150.jdd,2006-03-26,16:02:26,500.0,1262146.0,0001209191-04-054304,xslF345X02/bod20501_bod1bw.xml,200.0,15897.0,0.0,1.0,0.0,0.0,0.0,win
129.250.150.jdd,2006-03-26,16:03:54,500.0,1173113.0,0001173113-05-000001,xslF345X02/primary_doc.xml,200.0,17506.0,0.0,1.0,0.0,0.0,1.0,
129.250.150.jdd,2006-03-26,16:09:01,500.0,1289285.0,0001116354-05-000025,xslF345X02/primary_doc.xml,200.0,15530.0,0.0,1.0,0.0,0.0,0.0,win
129.250.150.jdd,2006-03-26,16:09:13,500.0,1289285.0,0001116354-05-000025,xslF345X02/primary_doc.xml,200.0,15530.0,0.0,1.0,0.0,0.0,0.0,win
129.250.150.jdd,2006-03-26,16:10:35,500.0,1336345.0,0001116502-05-001967,xslF345X02/gramling-n_ex.xml,200.0,11510.0,0.0,1.0,0.0,0.0,1.0,
129.250.150.jdd,2006-03-26,16:13:24,500.0,1245631.0,0001182489-04-000869,xslF345X02/edgar.xml,200.0,42305.0,0.0,1.0,0.0,0.0,0.0,win
129.250.150.jdd,2006-03-26,16:15:17,500.0,1240499.0,0001061983-04-000021,xslF345X02/edgardoc.xml,200.0,11562.0,0.0,1.0,0.0,0.0,0.0,win
129.250.150.jdd,2006-03-26,16:15:18,500.0,1240499.0,0001061983-04-000022,xslF345X02/edgardoc.xml,200.0,17328.0,0.0,1.0,0.0,0.0,0.0,win
129.250.150.jdd,2006-03-26,16:15:18,500.0,1262076.0,0001116502-05-001260,xslF345X02/shaffer-m_ex.xml,200.0,15960.0,0.0,1.0,0.0,0.0,1.0,
129.250.150.jdd,2006-03-26,16:15:30,500.0,1219176.0,0001219176-04-000002,xslF345X02/edgar.xml,200.0,17061.0,0.0,1.0,0.0,0.0,1.0,
129.250.150.jdd,2006-03-26,16:18:37,500.0,1215975.0,0000054381-06-000016,xslF345X02/doc.xml,200.0,28087.0,0.0,1.0,0.0,0.0,0.0,win
129.250.150.jdd,2006-03-26,16:21:16,500.0,885725.0,0000885725-04-000242,xslF345X02/bos68.xml,200.0,33265.0,0.0,1.0,0.0,0.0,1.0,
129.250.150.jdd,2006-03-26,16:25:37,500.0,1051583.0,0001041379-05-000012,xslF345X02/pen35.xml,200.0,16082.0,0.0,1.0,0.0,0.0,0.0,win
129.250.150.jdd,2006-03-26,16:27:14,500.0,1187473.0,0001181431-04-004774,xslF345X02/rrd30133.xml,200.0,20196.0,0.0,1.0,0.0,0.0,0.0,win
129.250.150.jdd,2006-03-26,16:30:14,500.0,1106584.0,0001104659-05-010427,xslF345X02/a3.xml,200.0,17462.0,0.0,1.0,0.0,0.0,0.0,win
129.250.150.jdd,2006-03-26,16:31:47,500.0,1328178.0,0000887936-05-000025,xslF345X02/lac77.xml,200.0,17508.0,0.0,1.0,0.0,0.0,0.0,win
